article_id,prod_name,product_type_name,display_price,image_folder
0714084003,Lovisa heart,Bag,11.85,071
0715024001,10 pk fancy,Socks,14.49,071
0716671004,Elle(1),Blouse,15.78,071
0718278004,Bird tee,T-shirt,3.36,071
0718418002,ALGOT 2-p sun cap,Cap/peaked,8.4,071
0720329001,PACIFIC bootcut,Trousers,16.28,072
0722911001,Donna tassel dress,Dress,8.47,072
0730114002,Country track jacket,Jacket,9.37,073
0730482002,Lee Top TRIS,Vest top,12.23,073
0732534004,Hiara Blouse,Blouse,28.0,073
0732727001,Dress Pinafore Button Front,Dress,20.5,073
0733064003,Sunglasses Lucas,Sunglasses,4.98,073
0734461002,Wow Rispan Hood 19.99:-,Hoodie,16.04,073
0734940005,JACK AOP,Shirt,9.3,073
0735371001,Dolly SL set (W),Pyjama set,18.04,073
0735840019,Bridget Sweater,Sweater,5.84,073
0739590020,Timeless Cheeky Brief,Swimwear bottom,8.13,073
0742726003,CA Frame,Shirt,12.31,074
0743840024,NILS LS CHECK,Shirt,16.84,074
0745416001,Cinnamon jumpsuit,Trousers,18.63,074
0748582001,B August Lace Beach Dress,Sarong,31.81,074
0748748002,Winter sneaker,Sneakers,13.3,074
0749000001,2P Skinny Cheapo(1),Trousers,15.41,074
0749175012,TOBIE l/s SB 5-p,T-shirt,19.71,074
0749486002,Timber body,Bodysuit,6.63,074
0752039001,ED Pingu,Top,11.66,075
0752689002,Fred shorties 5-p,Underwear bottom,8.11,075
0755766006,Brooklyn lightweight cargo,Trousers,15.2,075
0759266003,Frida halterneck tank,Vest top,5.59,075
0761553002,HAWTHORNE SWEATER,Sweater,19.39,076
0762913001,Velour cropped,Leggings/Tights,8.05,076
0763862004,HOPE top,Bra,5.81,076
0764888002,Frida top,Top,17.55,076
0770241001,Sneaky,Dress,23.78,077
0771716002,60 den 1p Color,Underwear Tights,3.29,077
0771742001,Class Flore Hoop Pack,Earring,8.1,077
0772946001,Brandy Printed Twill,Jacket,15.12,077
0774627004,Wow Relax Shorts,Shorts,5.33,077
0777838001,Ozzy socks 5pack,Socks,7.82,077
0778745013,Fleur LL PJ (J),Pyjama set,8.47,077
0780183001,Greta padded softbra 2p,Bra,10.77,078
0780418008,Stina scarf new,Scarf,7.63,078
0781833008,Chicago dress,Dress,7.8,078
0783144001,Chester slim blz,Blazer,63.53,078
0783144007,Chester slim blz,Blazer,67.55,078
0784452001,GoGo Velvet Slip-on,Sneakers,18.18,078
0794819003,Ford,Sweater,10.63,079
0796294003,Christmas T-shirt,T-shirt,12.7,079
0796535001,Palmita tee,T-shirt,3.8,079
0796671004,Rhino printed treggings,Trousers,10.46,079
0796820001,Seamless super high push biker,Underwear bottom,10.62,079
0796977001,Capsule L/S T-shirt,T-shirt,7.21,079
0799069002,Jackie heel,Heels,19.23,079
0801431001,Pierce Chino Slim Fit,Trousers,8.06,080
0802396006,Barcelona,Cardigan,9.29,080
0802772001,W Alyssa Ring Pouch,Wallet,16.24,080
0803378002,J Beso,Dress,6.93,080
0805110003,ADA 2-p rib tanktop,Vest top,8.25,080
0805708003,KAYLA SHORTS,Shorts,7.51,080
0805961002,CROYDON shorts,Shorts,10.72,080
0807696001,SC - SANTO lace panties 1,Underwear bottom,12.39,080
0809968002,DIV Lace up hood,Hoodie,12.57,080
0810172018,Skinny ankle (D),Trousers,33.69,081
0810838004,Apollo seamless HW tights,Leggings/Tights,20.09,081
0811368001,Capri Footbed Sandal,Sandals,11.26,081
0812026002,Julie Swim set,Swimwear top,14.23,081
0812671001,Func. Dotty Jacket,Jacket,16.51,081
0815753001,Lawrence shaftless 5-pack,Socks,6.49,081
0821208001,Salgado jacket,Jacket,31.08,082
0822311009,Venice wide side thong,Underwear bottom,6.52,082
0823869001,SARA BASIC DANCEDRESS,Dress,11.94,082
0825720004,Fidde tee(1),T-shirt,4.06,082
0831430003,Joy Rouching CK,Sweater,10.81,083
0835313006,FRODY Pull on,Trousers,11.86,083
0838770002,SEC SPEED P3 SAVANNAH BLOUSE,Blouse,10.54,083
0839227003,Big satin scrunchie,Hair string,3.25,083
0839521001,Parissa top,Top,9.52,083
0840360004,Money tee TVP,T-shirt,4.49,084
0854343001,Camilla runner,Sneakers,16.94,085
0855778003,LOGG Oslo dress,Dress,32.65,085
0856395004,ICE striped linen tee,T-shirt,24.75,085
0858078001,Dominique shopper,Bag,14.9,085
0859174012,Bosse 5-P,Socks,4.91,085
0867729009,Fancy tights 2-p,Underwear Tights,8.47,086
0872177004,Tulip Dress,Dress,24.17,087
0872535001,Flirty Olympia necklace,Earring,4.05,087
0874957001,TC - DECO PATCHES ANIMAL,Other accessories,3.81,087
0875025002,Lemon puffed denim,Jacket,28.56,087
0881691003,Nelly HW Joggers,Trousers,12.37,088
0891886001,Scooter,Sweater,25.03,089
0892420001,Flirty Aquarius ring pk,Ring,6.23,089
0892910001,Nelia tank,Vest top,4.05,089
0893141001,Sandy,Sweater,24.98,089
0894320003,ED Baraboom,Cardigan,16.72,089
0896926001,Basic 7p Shaftless Conscious,Socks,8.23,089
0897281003,LEGGINGS BELLE YG,Trousers,12.0,089
0898295002,Cool Bridge hoop pk,Earrings,3.97,089
0902059002,Jussi overshirt,Shirt,24.71,090
0903390002,Jessica round sunglasses,Sunglasses,6.53,090
0907317003,Lilly aline (J),Top,16.94,090
0909282001,DIV+ Naomi,Sweater,12.53,090
0910494001,ELLA DRESS,Dress,15.45,091
0914541002,Brienne top,Blouse,28.94,091
0926921003,Utility Jersey Joggers,Trousers,16.62,092
0928837001,Cool Eskil necklace,Necklace,8.29,092
0573410005,CHICK sports bra,Bra,8.19,057
0757023002,ESA TEE Co-lab KM,T-shirt,7.74,075
0814956001,Elsa top,Vest top,13.96,081
0825367003,NUBA 2P fancy SS top,T-shirt,10.68,082
0826045004,Smilla skirt 1,Skirt,13.93,082
0857477001,Danny Dungaree,Shorts,17.47,085
0868064004,SKylar shorts,Shorts,8.21,086
0898676001,ED Oregano dress,Dress,12.07,089
0935871003,MINNA ES LS,Sweater,12.53,093
0297791001,Thigh High 1p Overknee,Socks,6.71,029
0345830029,2PACK Tanktop body girly,Bodysuit,6.81,034
0406724025,Sunglasses Hendrix,Sunglasses,6.04,040
0421387038,Isak graphic tee,T-shirt,12.3,042
0466948013,LOGAN l/s raglan SB,T-shirt,6.06,046
0474123016,Mona top,Vest top,10.86,047
0474471010,JONES 5-PKT SHORTS,Shorts,11.48,047
0495628001,Penny Peacoat,Jacket,18.64,049
0495884010,Ulrik,Jacket,34.57,049
0501323007,Thomas paperbag wide,Trousers,13.9,050
0507610003,Perfect hood,Sweater,5.93,050
0515319005,SB BEANIE THIN KNIT BASIC,Hat/beanie,2.53,051
0517729015,Flirty Anna headband,Hair/alice band,5.33,051
0522508001,Pineapple one piece,Top,11.49,052
0533033001,Flirty Kalisi hair jewellery,Other accessories,5.92,053
0533406020,Frank Tech Pant,Trousers,23.01,053
0534164001,NT Alva 2-pack(1),Vest top,16.3,053
0536491002,Yet tee,T-shirt,8.82,053
0536672001,Lenny Shorts,Shorts,6.77,053
0537058002,Finn shirt,Shirt,10.53,053
0539465004,D Begonia Denim Shorts EQ,Shorts,10.12,053
0547780022,Basic sweatpants 1,Trousers,11.95,054
0548139003,Momo 2-Pack Leggings,Leggings/Tights,5.08,054
0551892009,TD small dot,Shirt,20.13,055
0554598057,Nora T-shirt,T-shirt,8.05,055
0555825001,TD shadow check,Shirt,20.33,055
0559139004,JOGGER Knit 89,Trousers,19.2,055
0562252035,Space 5 pkt tregging,Trousers,11.01,056
0562326009,BB SBC OWN,Cap/peaked,3.03,056
0562820002,Stav turtleneck,Sweater,4.2,056
0568601034,Mariette,Blazer,24.11,056
0568761005,Nomi jaquard,Blazer,17.89,056
0568808019,Vermont Summer,Trousers,13.55,056
0570004108,PETER POLO,Polo shirt,6.51,057
0573284061,1 - PACK,T-shirt,3.6,057
0573716009,Kanta slacks,Trousers,6.97,057
0574109051,Rachel LS TVP,Sweater,12.48,057
0577076002,Halloween Horns Headband,Hair/alice band,3.79,057
0584633004,Elvissa shape swimsuit BIG,Swimsuit,25.93,058
0585229001,Princeton SS,Shirt,4.73,058
0585861013,Paco loafer,Other shoe,16.6,058
0589599009,Shake it in Balconette_,Bikini top,7.5,058
0592383003,Dotty 1-p microtights,Underwear Tights,4.69,059
0594264003,Ibiza HW Woven Relaxed  TRS,Trousers,11.84,059
0595697017,Hallie Shorts,Shorts,4.86,059
0596346003,Falkenberg OTS (1),Blouse,11.16,059
0596874001,CLAY Selvedge - washed blue,Trousers,30.99,059
0601853001,Tyra set,Garment Set,7.32,060
0611020023,Slim Straight 5pkt (1),Trousers,17.42,061
0611522003,HOLMES sweat trousers,Trousers,8.24,061
0612182014,Pluto RW slacks,Trousers,15.18,061
0612891003,Phantom Dress (1),Dress,13.88,061
0613081001,Jacket Oversize 19.99,Jacket,10.16,061
0613530001,CE Myrtle dress,Dress,58.89,061
0613702001,Danisha 2-pack,Dress,8.85,061
0615047003,Dido,Top,4.28,061
0615325002,VENUS OTS,Top,3.95,061
0616715003,ED fine knit cardigan,Cardigan,10.0,061
0617169008,Frille,Top,4.66,061
0617348001,Ellen Superpush 2p,Bra,15.38,061
0617735001,DIV Nilsson top,Top,4.93,061
0619229009,Billy softie,Slippers,8.23,061
0620424056,FREJA,T-shirt,5.22,062
0620963001,Papi Chulo Top,Bikini top,2.65,062
0621800001,SPEED CSP Narkis sweatshirt,Sweater,5.92,062
0623866001,CC basic big,Hair clip,2.21,062
0626648001,Elton top / 2-way sequence,T-shirt,4.26,062
0626794001,BYN Put a ring on it,Dress,28.73,062
0627007002,Milano sweater,Sweater,15.51,062
0632162001,Capri check,Blazer,28.21,063
0633148001,Cinna cap,Cap/peaked,12.17,063
0633162016,HALLOUMI,T-shirt,10.42,063
0634196001,Nas Jogger,Trousers,11.8,063
0636587014,Ronny R-Neck,T-shirt,3.68,063
0637199001,ES HURLEY L/S TEE,Shirt,4.27,063
0637284001,Sienna,Dress,23.02,063
0637411017,Martin Regular Mandarin,Shirt,16.13,063
0638526002,Denver,Trousers,6.5,063
0639895003,No Scrub triangle Top,Bikini top,8.22,063
0640252007,MINSK Pointelle,Sweater,9.61,064
0641550002,Perdy top,T-shirt,3.29,064
0642942001,AG Moa dress,Dress,26.71,064
0648911002,Maggie 2-pack DENIM,Trousers,11.86,064
0649395001,MILLIE SCARF,Scarf,6.98,064
0651222005,Bo Puff Sleeve,Sweater,15.6,065
0652000012,Diana Sweater,Sweater,6.35,065
0652095001,Fancy bongo ls,Sweater,6.76,065
0652165002,W Yell top EQ,Vest top,5.85,065
0652655001,Singoalla,Dress,13.31,065
0653358001,LS Blue moon n-slip (W),Bra,23.84,065
0654590007,HM+ Jackie brief,Underwear bottom,14.98,065
0655164001,MIGHETTO hairband,Hair/alice band,5.17,065
0660618003,Chicago Twill TRS,Trousers,7.32,066
0661414003,Eden Push Micro Valencia,Bra,7.47,066
0662888006,Miranda,Sweater,15.37,066
0667395002,Dragonfly 2PACK,Dress,5.02,066
0670107009,Skinny Tapered Medicine,Trousers,23.35,067
0670950003,W RAFAELA DRESS EQ,Dress,11.57,067
0673711002,PQ Costa Suede cross bag,Bag,32.17,067
0674244002,TUNIS ls single,T-shirt,4.62,067
0677930077,Queen Sweater,Sweater,8.35,067
0678696015,IZZY TEE,T-shirt,7.34,067
0679780001,Grun 3-pack cord hairband,Hair/alice band,7.22,067
0682028002,Plain throw on,Cardigan,10.35,068
0682068001,Monica Ankle Cord TRS,Trousers,18.08,068
0682089002,MILLA fancy jersey beanie.,Hat/beanie,2.53,068
0683641001,Maja Jaquard (1),Cardigan,16.55,068
0684316002,Speed Sultan Earring,Earring,8.3,068
0685813017,PETAR SWEATSHIRT,Sweater,7.67,068
0688933009,Amy Skinny Check Trs,Trousers,21.49,068
0689281001,Kim set blouse,Blouse,11.97,068
0690926002,Filip shelltop,Blouse,9.41,069
0696727002,ASTRID sunglasses,Sunglasses,6.16,069
0696852002,Donna coat,Jacket,37.71,069
0696935002,Majken s/s dress,Dress,10.46,069
0697618001,2P SHORTS PRICE,Shorts,15.4,069
0698533001,Mellin Runner SG,Sneakers,16.37,069
0699874001,Brenda Top,T-shirt,3.28,069
0701016004,PRICE TEE,T-shirt,4.1,070
0701202002,Elsie top,Top,7.08,070
0701472005,Cornelia Bandeau LP,Bra,5.34,070
0701784031,ALGOT body SS 3p,Bodysuit,12.61,070
0703991001,Frugan 2-pack,Top,12.22,070
0704593002,Drake loafer,Flat shoe,15.07,070
0706268002,1pk fun/expressive,Socks,1.9,070
0709433002,Ella Mae heel,Pumps,16.19,070
0709833001,Cover Girl Shape Hipster,Swimwear bottom,11.51,070
0715048001,Penny Fur,Jacket,29.56,071
0715232002,Class Bobby earring,Earring,3.52,071
0715679001,SALINA 2-p NG,Night gown,12.7,071
0719229001,W SOPHIE DRESS EQ,Dress,14.69,071
0721174001,Cool botanic earring,Earring,11.8,072
0721577001,Lina Romper,Jumpsuit/Playsuit,10.58,072
0722639004,BB Col.block shorts,Swimwear bottom,9.1,072
0722915001,LINA s/l romper,Jumpsuit/Playsuit,5.73,072
0730863013,Skinny Malcolm Zip Fly,Trousers,17.09,073
0731114002,Class Tuva earring,Earring,5.76,073
0731119005,Flirty Miki stud pk,Earring,7.69,073
0734828003,TESS TANK,Vest top,3.96,073
0734968004,VALENTINE LS +,Sweater,15.75,073
0736185002,Bracelet Braided,Bracelet,6.4,073
0736489013,Zenit highlift sneaker,Sneakers,17.5,073
0736700001,Wrap King Top,Bikini top,9.5,073
0736802001,Thalita,Top,8.66,073
0738686002,SS body mixed single LOW price,Bodysuit,1.99,073
0739092020,TP JACK hood SB,Hoodie,9.35,073
0739618002,Tiptop top,Top,12.18,073
0740360002,Luis sandal,Sandals,24.84,074
0743148002,H-set cc pack,Hair string,3.2,074
0744355004,DANIELLA OG PJ,Pyjama set,10.27,074
0746196002,MARGOT BLOUSE,Blouse,14.53,074
0748687002,Ursula knitted top,Vest top,19.67,074
0753980001,LISA TANK,Vest top,7.48,075
0759871034,Tilda tank,Vest top,3.29,075
0760526001,LE KID Lia BA Dress,Dress,33.89,076
0765729001,MANDY RW BIKER+,Shorts,11.97,076
0765945001,Praire Dress,Dress,11.02,076
0766439002,Stina,Dress,19.92,076
0766921002,Lowri hood,Sweater,10.83,076
0767255001,Woodpecker,Trousers,15.09,076
0767292002,Talia dress,Blouse,14.11,076
0767473006,ED Ruccola,Top,12.35,076
0768406020,BB ASTON SHORTS,Swimwear bottom,9.99,076
0769014001,Swish high rise w side Brief,Swimwear bottom,8.72,076
0770611001,LE Kid Nicki Headband BA,Hair/alice band,6.77,077
0773029001,Flirty Marris earring,Earring,3.75,077
0773308002,cool wonder earring,Earring,8.17,077
0779414001,Copenhagen Fur,Jacket,32.19,077
0781661001,Angela set,Garment Set,11.03,078
0781841001,Note skirt,Skirt,21.27,078
0783926002,Premium ELKE vneck tee,T-shirt,12.58,078
0785327003,NW Alex Trouser (J),Pyjama bottom,7.66,078
0787125006,OREGANO CARDIGAN,Cardigan,16.05,078
0789974001,Premium KAREN shorts,Shorts,49.12,078
0793704003,GREY Scale Tee,T-shirt,10.75,079
0793949002,September SP Body,Underwear body,20.81,079
0797313004,Dolly slacks,Trousers,10.55,079
0798471002,Detroit skirt,Skirt,7.69,079
0798625001,LOGG Capri dress,Dress,32.83,079
0799754001,Flirty Viol necklace,Necklace,5.62,079
0802273001,Carrie Kaftan.,Blouse,11.39,080
0804733005,Medium padded aliceband,Hair/alice band,4.7,080
0805986004,DIV Babe LS,Top,16.3,080
0806155003,Daisy hoodie,Hoodie,9.91,080
0806368002,Soft toy animal,Other accessories,6.77,080
0810758002,SB Mini bob TP,Jacket,20.14,081
0813384009,MUSTANG price shorts TP,Shorts,8.1,081
0813451005,SPEED Tide CK Sweater,Sweater,12.14,081
0816083002,Birds Dress,Dress,19.05,081
0816166012,Sorrel,Dress,16.94,081
0817213004,Wide PU aliceband,Hair/alice band,5.71,081
0817295004,Jonas ss Shirt (TVP),Shirt,6.73,081
0818031004,Amalia,Top,5.39,081
0821336002,Melrose,Dress,22.51,082
0821993002,Lola tote,Bag,18.02,082
0824038001,Leffe 2P trs,Trousers,12.01,082
0824312001,Twiggs trend dress,Dress,36.3,082
0824495008,Townshend parka,Jacket,15.64,082
0825195007,Romantica Dress,Dress,32.27,082
0825430001,SHIMMER price,Sweater,6.03,082
0827318007,ALGOT body s/s 5pack,Bodysuit,20.76,082
0827687006,Sunset HW Pull-on Woven Trs,Trousers,12.17,082
0828465002,Ella dress,Dress,16.76,082
0832331002,Wowcha HR Brief,Swimwear bottom,8.01,083
0832799001,Xmas Timmy Slippers,Slippers,11.73,083
0837430001,Pomme,Skirt,22.25,083
0839448001,PQ MICHELLE SILK MIX BLOUSE,Blouse,78.92,083
0840532001,MC Spago dress,Dress,32.77,084
0840607010,Nicole,Blouse,10.78,084
0842063002,Willow Pleated Midi,Skirt,19.81,084
0843457005,OLIVER TECH HOOD,Hoodie,28.61,084
0844243001,RILEY PHONE POUCH,Bag,3.92,084
0852678004,5p Mesh Invisible Basic,Unknown,8.19,085
0854683001,C Lolly Midrise Cheeky Brief,Swimwear bottom,3.98,085
0855239004,Noah l/s,Sweater,8.1,085
0856627003,Dock Dec Shoe,Other shoe,29.65,085
0857797003,RAVEN TEE,T-shirt,10.16,085
0858344001,Kelly dress,Dress,22.53,085
0861456002,B Cabana Long Kaftan.,Sarong,15.8,086
0861609001,KIDS-Balu T-shirt,T-shirt,8.09,086
0866009003,EID Bristol bolero,Cardigan,4.23,086
0870052007,Ida SET DEAL,Garment Set,9.5,087
0870406002,Evan jumpsuit,Pyjama jumpsuit/playsuit,10.73,087
0870524010,Meadow,Trousers,8.29,087
0876657002,CSP Bamboo tank,Vest top,8.89,087
0877839001,Trivet carcoat,Jacket,41.29,087
0880553003,OP NEW Perth Push,Unknown,12.38,088
0881125004,CRAIG hood DEAL,Hoodie,6.77,088
0882418005,Typhoon shorts,Shorts,19.07,088
0883079007,Chandra sweater,Sweater,16.86,088
0883317001,Martha mop bow on clip,Hair clip,3.88,088
0885827001,Chaplin hw tapered trousers,Trousers,30.99,088
0886720001,Tequila conscious LS top,Sweater,16.71,088
0892722001,Elisa Denim,Jumpsuit/Playsuit,14.44,089
0895135002,Alia skirt (W),Skirt,28.5,089
0906741001,Basquiat blazer,Blazer,30.77,090
0906880002,Roisin top,Vest top,19.26,090
0910883001,GUNNAR LS tee,T-shirt,5.42,091
0915567001,MC Elizabeth dress,Dress,25.03,091
0919330001,Func. Billie HT SG,Boots,33.89,091
0919980001,Jules top,Vest top,20.21,091
0925022001,Julia dress,Dress,20.99,092
0927491002,Cala s2,Dress,24.62,092
0946387001,DIV+ Marsh dress W,Dress,16.72,094
0622981004,Malcom 5-pkt TP,Trousers,15.79,062
0665182005,Pride Printed Tee 9.99,T-shirt,6.93,066
0665296001,W AMALFI SHORTS EQ,Shorts,16.52,066
0730901002,Beanie Otto,Hat/beanie,3.87,073
0731523002,SKIRT SOLANGE,Skirt,16.3,073
0756111001,LOGG Violet dress,Dress,20.2,075
0766006001,Mirella,Dress,16.13,076
0786029002,NELLY beanie,Hat/beanie,6.32,078
0800447001,Necklace Asap,Necklace,6.19,080
0810662003,Scarlett Fancy Sequin Dress,Dress,18.63,081
0824548004,Fancy tights 3p,Underwear Tights,8.75,082
0862104009,Jay Tech Slim Jogger,Trousers,24.91,086
0869839014,ESSENTIAL AGNES LS TVP,Top,8.3,086
0879626002,Bag Buster Canvas bumbag,Bag,8.22,087
0302311026,Wales sweater,Sweater,20.99,030
0347975001,2PACK SS Body TVP,Bodysuit,5.32,034
0361467038,Claire S/S,Top,5.92,036
0378124009,L/S Polo Gnocci TVP,Polo shirt,32.14,037
0400285009,Straight R.W,Trousers,29.83,040
0411499006,Emil (1),Other shoe,15.25,041
0424254005,Chung woven dress,Dress,13.4,042
0434080005,NET 2p socks,Socks,0.81,043
0448509014,Perrie Slim Mom Denim TRS,Trousers,20.33,044
0453272048,SB TRUNKS,Swimwear bottom,6.77,045
0466948031,LOGAN l/s raglan SB,T-shirt,6.77,046
0474461002,Evert Slim Shorts,Shorts,11.8,047
0477107008,Ellen Bikini Clover Mid 3p,Underwear bottom,4.09,047
0481245011,Tove SP Andes,Bra,14.06,048
0507676003,Lauren,Sweater,2.86,050
0509365001,Matthew d/s hood,Sweater,4.86,050
0510688001,Piccadelly trousers,Trousers,9.35,051
0513699035,R-NECK SS BASIC 3 PK,T-shirt,14.88,051
0516000072,Agnes LS R-neck,T-shirt,8.13,051
0523756001,Blackberry shorts,Shorts,13.88,052
0528070001,Emelie tube,Scarf,10.09,052
0531838001,Cherie Cardigan,Cardigan,9.77,053
0533970007,Basic bonded jersey trousers,Trousers,6.77,053
0535619001,Mama Small dot 1 p,Underwear Tights,6.33,053
0536933001,Reggie,Top,9.15,053
0542913002,OL ELLEN PQ W.L sneaker,Sneakers,41.52,054
0546773003,VIVIANNE Strawhat,Hat/brim,4.23,054
0546807005,LOUISE beanie,Hat/beanie,4.68,054
0552370007,SKINNY PRICE,Trousers,7.98,055
0552471004,KELLY S.8,Shirt,6.66,055
0556528003,SKINNY 5-Pkt basic 89,Trousers,14.94,055
0562900002,CHLOE Fancy Sandal SG s7,Sandals,8.12,056
0563425001,SULINA Sport Swimsuite,Swimsuit,6.65,056
0563427001,DARLA UV set,Swimwear top,8.47,056
0564065006,Basic Hood Jkt AOP,Hoodie,9.85,056
0566320020,NICHOLAS l/s SB,T-shirt,3.51,056
0568456017,SS Linen Mot TVP R,Shirt,17.97,056
0568498002,Paddington Crewneck,Sweater,3.23,056
0569315001,TEST Chase Structure R-neck,Sweater,14.23,056
0573530004,Nancy Oversized Hoodie,Hoodie,14.4,057
0573704003,Gianna sandalette,Heeled sandals,14.22,057
0573814001,CS Icecream,Blouse,7.82,057
0574428009,Sivert 5-pocket,Trousers,8.47,057
0578021001,LISA 2pack body,Bodysuit,6.07,057
0579541038,Calista (1),Cardigan,8.18,057
0582737004,Boxholm emb tee,Blouse,10.0,058
0583974001,Tom knit runner SB,Sneakers,13.69,058
0587026004,WALES,Sweater,8.9,058
0590007006,Hijack Top,Top,11.68,059
0592008001,VICKY dress set,Dress,3.22,059
0593235001,Marion,Blouse,17.7,059
0593254001,PLUS Skinny Cheapo,Trousers,6.54,059
0593988001,Lentement top,T-shirt,14.99,059
0596122005,Parma,Blouse,6.21,059
0597635002,W London Flower Dress EQ,Dress,18.51,059
0604578001,Skirt Cherry Buttonfly,Skirt,15.01,060
0607968004,Straight col. denim,Shorts,11.65,060
0609390001,H-band Rosie,Hair/alice band,2.47,060
0609947001,Giallo printed denim,Jacket,35.58,060
0611145018,Detroit jumper,Sweater,10.87,061
0612077001,TAYLOR LONG TEE,T-shirt,4.05,061
0612296003,Tom Denim Shorts,Shorts,5.7,061
0616088002,Vanilla Ice Top,Bikini top,3.06,061
0619739058,Rally 2-p tights SG,Underwear Tights,10.55,061
0619884001,Vovve shorts,Shorts,15.85,061
0619966001,CS ABBY SKIRT,Skirt,6.86,061
0620424061,FREJA,T-shirt,6.54,062
0621348001,TC Repair Patches Denim 3-p,Other accessories,3.27,062
0621367002,PE Lee bikini bottom 2,Swimwear bottom,12.73,062
0622513001,SAGE slim trousers,Trousers,11.01,062
0623864004,BB Liam Basic Zip Hood,Hoodie,13.58,062
0625145003,FILIPPA dungeree,Dungarees,15.72,062
0625181005,SB Dan knitted fleece,Jacket,12.52,062
0625868010,GINA 2-pack,Vest top,4.47,062
0626890003,Feild OH hood CC,Sweater,12.64,062
0628813006,Clarence hipster,Underwear bottom,6.52,062
0629607004,Jolene Brazilian,Swimwear bottom,5.58,062
0629881004,OL CARMELO PQ Wedge (1),Wedge,22.4,062
0630040002,FREDRIK SHORTS,Shorts,2.34,063
0630659001,Milton shoe,Boots,20.36,063
0631808002,Spartan waist coat,Outdoor Waistcoat,24.3,063
0633617001,A-band sequins ears,Hair/alice band,3.74,063
0634007002,SHORTS HW SANDRA BASIC,Shorts,10.72,063
0634825003,Hanker,Jacket,59.01,063
0637912001,Vida,Blouse,9.16,063
0639746002,Callie dress J,Dress,8.13,063
0646798004,Liv  Tee,T-shirt,4.96,064
0646803001,Lara tank 2-PACK,Vest top,7.58,064
0652082001,PE Mallis kaftan 3,Dress,44.56,065
0652356002,MAX 3PK FANCY,Underwear bottom,10.05,065
0659362001,FOREST 5-pc gift set,Garment Set,14.78,065
